date,freq(Hz),parsed_date,solar_cycle
20110207,36.7159129735705,2011-02-07,solar_maximum
20110207,15.0204255903023,2011-02-07,solar_maximum
20110208_2,37.6939072920246,2011-02-08,solar_maximum
20110208_2,21.7029018398763,2011-02-08,solar_maximum
20110208_2,16.4680103083116,2011-02-08,solar_maximum
20110208_2,10.6724344613882,2011-02-08,solar_maximum
20110208,84.039674123188,2011-02-08,solar_maximum
20110209_2,60.5025990269192,2011-02-09,solar_maximum
20110209_2,39.2099598415085,2011-02-09,solar_maximum
20110209_2,19.2815564356139,2011-02-09,solar_maximum
20110209_2,13.1703739681051,2011-02-09,solar_maximum
20110209,22.8744920387973,2011-02-09,solar_maximum
20110209,15.219158896207801,2011-02-09,solar_maximum
20110210_2,94.59323495181681,2011-02-10,solar_maximum
20110210_2,32.6195986743228,2011-02-10,solar_maximum
20110210_2,20.3224348723583,2011-02-10,solar_maximum
20110211,70.8394187153303,2011-02-11,solar_maximum
20110212_2,99.6996722278751,2011-02-12,solar_maximum
20110212_2,49.6761390480378,2011-02-12,solar_maximum
20110212_2,21.9900501236883,2011-02-12,solar_maximum
20110212_2,12.4958111830175,2011-02-12,solar_maximum
20110212_2,8.0981687159454,2011-02-12,solar_maximum
20110212,30.5447480946248,2011-02-12,solar_maximum
20110214_2,21.4195031672034,2011-02-14,solar_maximum
20110214_2,13.8813517521361,2011-02-14,solar_maximum
20110214,21.4195031672034,2011-02-14,solar_maximum
20110215_2,43.557575956879504,2011-02-15,solar_maximum
20110215_2,29.3637358362757,2011-02-15,solar_maximum
20110215_2,12.171598777898799,2011-02-15,solar_maximum
20110215_2,8.0981687159454,2011-02-15,solar_maximum
20110215,68.10041358037371,2011-02-15,solar_maximum
20110215,18.0551051555923,2011-02-15,solar_maximum
20110216,49.0274630334848,2011-02-16,solar_maximum
20110217_2,24.1093283236258,2011-02-17,solar_maximum
20110217,95.844785794052,2011-02-17,solar_maximum
20110217,56.6541809664279,2011-02-17,solar_maximum
20110217,25.079007810239098,2011-02-17,solar_maximum
20110217,18.2939899138484,2011-02-17,solar_maximum
20110217,9.6071858327568,2011-02-17,solar_maximum
20110218_2,38.6979522465508,2011-02-18,solar_maximum
20110218,45.3094658198001,2011-02-18,solar_maximum
20110219_2,44.7178102629725,2011-02-19,solar_maximum
20110219_2,21.1398051428709,2011-02-19,solar_maximum
20110219_2,13.1703739681051,2011-02-19,solar_maximum
20110221_2,105.081770883604,2011-02-21,solar_maximum
20110221_2,50.333397610938505,2011-02-21,solar_maximum
20110221_2,20.863759443440802,2011-02-21,solar_maximum
20110221_2,7.7850531356799,2011-02-21,solar_maximum
20110221,39.2099598415085,2011-02-21,solar_maximum
20110222_2,24.4283157246226,2011-02-22,solar_maximum
20110222,90.9357888439323,2011-02-22,solar_maximum
20110222,10.2597849320393,2011-02-22,solar_maximum
20110223,16.0407364681921,2011-02-23,solar_maximum
20110224_2,109.3081697394764,2011-02-24,solar_maximum
20110224_2,70.8394187153303,2011-02-24,solar_maximum
20110224_2,50.9993522767729,2011-02-24,solar_maximum
20110224_2,28.980301223609,2011-02-24,solar_maximum
20110224_2,11.8557982863481,2011-02-24,solar_maximum
20110224,93.3580269862203,2011-02-24,solar_maximum
20110224,40.254387579950205,2011-02-24,solar_maximum
20110224,26.4328507187092,2011-02-24,solar_maximum
20110224,17.5866530494081,2011-02-24,solar_maximum
20110225_2,76.6523488975163,2011-02-25,solar_maximum
20110225_2,36.2364728931863,2011-02-25,solar_maximum
20110225_2,8.8786249824198,2011-02-25,solar_maximum
20110225,30.948881701252798,2011-02-25,solar_maximum
20110225,20.863759443440802,2011-02-25,solar_maximum
20110225,12.3326396251601,2011-02-25,solar_maximum
20110226_2,82.9422756151872,2011-02-26,solar_maximum
20110226_2,30.5447480946248,2011-02-26,solar_maximum
20110226_2,14.065014119593899,2011-02-26,solar_maximum
20110301_2,25.747032248812502,2011-03-01,solar_maximum
20110301_2,14.065014119593899,2011-03-01,solar_maximum
20110301,115.2089650005719,2011-03-01,solar_maximum
20110301,41.326635527982496,2011-03-01,solar_maximum
20110301,19.0297759344977,2011-03-01,solar_maximum
20110302_2,88.5763973341981,2011-03-02,solar_maximum
20110302_2,31.773260778742298,2011-03-02,solar_maximum
20110302_2,9.7342972644213,2011-03-02,solar_maximum
20110302,86.2782218579638,2011-03-02,solar_maximum
20110302,38.6979522465508,2011-03-02,solar_maximum
20110302,27.1369371959282,2011-03-02,solar_maximum
20110302,13.8813517521361,2011-03-02,solar_maximum
20110303_2,69.9143904686489,2011-03-03,solar_maximum
20110304,40.254387579950205,2011-03-04,solar_maximum
20110304,16.2529693751972,2011-03-04,solar_maximum
20110305_2,11.248565695167,2011-03-05,solar_maximum
20110402,38.6979522465508,2011-04-02,solar_maximum
20110402,9.993587764036501,2011-04-02,solar_maximum
20110410,48.3872574955011,2011-04-10,solar_maximum
20110412,107.8808126770422,2011-04-12,solar_maximum
20110412,72.7263539272112,2011-04-12,solar_maximum
20110412,50.9993522767729,2011-04-12,solar_maximum
20110413,98.3977838912942,2011-04-13,solar_maximum
20110413,63.7687176571452,2011-04-13,solar_maximum
20110415,109.3081697394764,2011-04-15,solar_maximum
20110417,40.786988169252496,2011-04-17,solar_maximum
20110417,11.3973940112395,2011-04-17,solar_maximum
20110418,40.786988169252496,2011-04-18,solar_maximum
20110418,26.0876878983679,2011-04-18,solar_maximum
20110418,19.5366682119359,2011-04-18,solar_maximum
20110419,107.8808126770422,2011-04-19,solar_maximum
20110419,38.6979522465508,2011-04-19,solar_maximum
20110419,22.5757946235996,2011-04-19,solar_maximum
20110419,8.4238778347387,2011-04-19,solar_maximum
20110421,65.46731204069451,2011-04-21,solar_maximum
20110421,15.420521616748701,2011-04-21,solar_maximum
20110424,98.3977838912942,2011-04-24,solar_maximum
20110425,109.3081697394764,2011-04-25,solar_maximum
20110425,70.8394187153303,2011-04-25,solar_maximum
20110425,34.8353901750177,2011-04-25,solar_maximum
20110425,19.0297759344977,2011-04-25,solar_maximum
20110426,38.1926304982084,2011-04-26,solar_maximum
20110428,30.1458917052346,2011-04-28,solar_maximum
20110429,21.7029018398763,2011-04-29,solar_maximum
20110502,107.8808126770422,2011-05-02,solar_maximum
20110502,72.7263539272112,2011-05-02,solar_maximum
20110502,38.6979522465508,2011-05-02,solar_maximum
20110502,23.1771414808154,2011-05-02,solar_maximum
20110502,12.171598777898799,2011-05-02,solar_maximum
20110504,41.8734228910337,2011-05-04,solar_maximum
20110504,21.7029018398763,2011-05-04,solar_maximum
20110505_2,20.5913183764876,2011-05-05,solar_maximum
20110505_2,12.3326396251601,2011-05-05,solar_maximum
20110505_2,8.0981687159454,2011-05-05,solar_maximum
20110505,113.704554760777,2011-05-05,solar_maximum
20110505,59.712550010249,2011-05-05,solar_maximum
20110505,21.9900501236883,2011-05-05,solar_maximum
20110505,9.6071858327568,2011-05-05,solar_maximum
20110506,102.35535215229339,2011-05-06,solar_maximum
20110506,46.516364860438195,2011-05-06,solar_maximum
20110507_2,49.0274630334848,2011-05-07,solar_maximum
20110507_2,24.4283157246226,2011-05-07,solar_maximum
20110507_2,13.344629480571,2011-05-07,solar_maximum
20110507,33.4884803005732,2011-05-07,solar_maximum
20110507,14.4396610446981,2011-05-07,solar_maximum
20110508_2,106.472094186533,2011-05-08,solar_maximum
20110508_2,34.8353901750177,2011-05-08,solar_maximum
20110508_2,23.4837952384092,2011-05-08,solar_maximum
20110508_2,15.219158896207801,2011-05-08,solar_maximum
20110508_2,7.992422015245601,2011-05-08,solar_maximum
20110508,30.5447480946248,2011-05-08,solar_maximum
20110508,20.0570624760401,2011-05-08,solar_maximum
20110509_2,15.420521616748701,2011-05-09,solar_maximum
20110509,70.8394187153303,2011-05-09,solar_maximum
20110509,28.6018735386374,2011-05-09,solar_maximum
20110509,17.5866530494081,2011-05-09,solar_maximum
20110509,8.6482629580953,2011-05-09,solar_maximum
20110510_2,28.6018735386374,2011-05-10,solar_maximum
20110510_2,10.956713931023701,2011-05-10,solar_maximum
20110510,22.8744920387973,2011-05-10,solar_maximum
20110511,81.8592070471573,2011-05-11,solar_maximum
20110511,56.6541809664279,2011-05-11,solar_maximum
20110511,40.786988169252496,2011-05-11,solar_maximum
20110511,26.0876878983679,2011-05-11,solar_maximum
20110512_2,85.1515921687398,2011-05-12,solar_maximum
20110512,92.1389484903374,2011-05-12,solar_maximum
20110513_2,12.6611416426268,2011-05-13,solar_maximum
20110513,106.472094186533,2011-05-13,solar_maximum
20110513,48.3872574955011,2011-05-13,solar_maximum
20110514_2,101.0187856804485,2011-05-14,solar_maximum
20110514_2,40.254387579950205,2011-05-14,solar_maximum
20110514_2,26.4328507187092,2011-05-14,solar_maximum
20110514_2,16.2529693751972,2011-05-14,solar_maximum
20110514,107.8808126770422,2011-05-14,solar_maximum
20110514,37.6939072920246,2011-05-14,solar_maximum
20110514,23.4837952384092,2011-05-14,solar_maximum
20110514,9.6071858327568,2011-05-14,solar_maximum
20110515_2,80.7902812973025,2011-05-15,solar_maximum
20110515_2,27.4959824978523,2011-05-15,solar_maximum
20110515,42.427444726879,2011-05-15,solar_maximum
20110515,22.5757946235996,2011-05-15,solar_maximum
20110515,12.0126608182005,2011-05-15,solar_maximum
20110516_2,94.59323495181681,2011-05-16,solar_maximum
20110516_2,39.728741742652296,2011-05-16,solar_maximum
20110516_2,21.7029018398763,2011-05-16,solar_maximum
20110516_2,14.065014119593899,2011-05-16,solar_maximum
20110516,112.2197892610386,2011-05-16,solar_maximum
20110516,28.6018735386374,2011-05-16,solar_maximum
20110516,16.6858964201652,2011-05-16,solar_maximum
20110516,10.395530817877601,2011-05-16,solar_maximum
20110517,40.786988169252496,2011-05-17,solar_maximum
20110517,19.7951553391345,2011-05-17,solar_maximum
20110519,106.472094186533,2011-05-19,solar_maximum
20110519,57.4037650983249,2011-05-19,solar_maximum
20110519,41.326635527982496,2011-05-19,solar_maximum
20110519,20.3224348723583,2011-05-19,solar_maximum
20110519,10.395530817877601,2011-05-19,solar_maximum
20110520_2,34.3805061502694,2011-05-20,solar_maximum
20110520,8.6482629580953,2011-05-20,solar_maximum
20110521_2,53.0505510936594,2011-05-21,solar_maximum
20110521_2,23.4837952384092,2011-05-21,solar_maximum
20110521_2,14.065014119593899,2011-05-21,solar_maximum
20110521,109.3081697394764,2011-05-21,solar_maximum
20110521,30.1458917052346,2011-05-21,solar_maximum
20110522,113.704554760777,2011-05-22,solar_maximum
20110522,40.786988169252496,2011-05-22,solar_maximum
20110522,16.0407364681921,2011-05-22,solar_maximum
20110522,9.7342972644213,2011-05-22,solar_maximum
20110523_2,15.420521616748701,2011-05-23,solar_maximum
20110524,45.3094658198001,2011-05-24,solar_maximum
20110526_2,118.2777628073061,2011-05-26,solar_maximum
20110526_2,77.6665261996338,2011-05-26,solar_maximum
20110526_2,50.333397610938505,2011-05-26,solar_maximum
20110526_2,26.4328507187092,2011-05-26,solar_maximum
20110526_2,16.6858964201652,2011-05-26,solar_maximum
20110526,103.70960256204769,2011-05-26,solar_maximum
20110526,58.932817533013,2011-05-26,solar_maximum
20110526,37.201696463572794,2011-05-26,solar_maximum
20110526,18.2939899138484,2011-05-26,solar_maximum
20110526,10.813640059713,2011-05-26,solar_maximum
20110528_2,26.0876878983679,2011-05-28,solar_maximum
20110528_2,18.781283208461,2011-05-28,solar_maximum
20110528_2,9.235724126751801,2011-05-28,solar_maximum
20110528,103.70960256204769,2011-05-28,solar_maximum
20110528,55.1842493227651,2011-05-28,solar_maximum
20110528,33.4884803005732,2011-05-28,solar_maximum
20110528,13.521190545157,2011-05-28,solar_maximum
20110530,95.844785794052,2011-05-30,solar_maximum
20110530,43.557575956879504,2011-05-30,solar_maximum
20110530,28.6018735386374,2011-05-30,solar_maximum
20110530,20.3224348723583,2011-05-30,solar_maximum
20110530,8.762687005381501,2011-05-30,solar_maximum
20110601_2,27.1369371959282,2011-06-01,solar_maximum
20110601_2,16.6858964201652,2011-06-01,solar_maximum
20110601_2,11.101680794198401,2011-06-01,solar_maximum
20110601,49.0274630334848,2011-06-01,solar_maximum
20110601,18.781283208461,2011-06-01,solar_maximum
20110604_2,39.2099598415085,2011-06-04,solar_maximum
20110604_2,21.7029018398763,2011-06-04,solar_maximum
20110604_2,14.6307103301072,2011-06-04,solar_maximum
20110604,34.3805061502694,2011-06-04,solar_maximum
20110605_2,21.7029018398763,2011-06-05,solar_maximum
20110605,66.3335015685729,2011-06-05,solar_maximum
20110605,24.4283157246226,2011-06-05,solar_maximum
20110605,8.6482629580953,2011-06-05,solar_maximum
20110606_2,97.11289574341039,2011-06-06,solar_maximum
20110606_2,52.3578116675942,2011-06-06,solar_maximum
20110606_2,22.8744920387973,2011-06-06,solar_maximum
20110606_2,14.4396610446981,2011-06-06,solar_maximum
20110606,93.3580269862203,2011-06-06,solar_maximum
20110606,37.6939072920246,2011-06-06,solar_maximum
20110606,17.3570047669926,2011-06-06,solar_maximum
20110606,9.357920796686699,2011-06-06,solar_maximum
20110607,26.0876878983679,2011-06-07,solar_maximum
20110607,11.700984081196301,2011-06-07,solar_maximum
20110608,20.5913183764876,2011-06-08,solar_maximum
20110609_2,10.395530817877601,2011-06-09,solar_maximum
20110609,94.59323495181681,2011-06-09,solar_maximum
20110609,37.6939072920246,2011-06-09,solar_maximum
20110609,19.5366682119359,2011-06-09,solar_maximum
20110609,12.171598777898799,2011-06-09,solar_maximum
20110611_2,37.201696463572794,2011-06-11,solar_maximum
20110611_2,23.1771414808154,2011-06-11,solar_maximum
20110611_2,12.171598777898799,2011-06-11,solar_maximum
20110611,101.0187856804485,2011-06-11,solar_maximum
20110611,42.427444726879,2011-06-11,solar_maximum
20110611,16.4680103083116,2011-06-11,solar_maximum
20110612_2,56.6541809664279,2011-06-12,solar_maximum
20110612_2,33.4884803005732,2011-06-12,solar_maximum
20110612_2,10.2597849320393,2011-06-12,solar_maximum
20110613,106.472094186533,2011-06-13,solar_maximum
20110613,45.3094658198001,2011-06-13,solar_maximum
20110613,27.8597782816713,2011-06-13,solar_maximum
20110614,110.7544119783671,2011-06-14,solar_maximum
20110614,42.427444726879,2011-06-14,solar_maximum
20110614,20.0570624760401,2011-06-14,solar_maximum
20110614,9.7342972644213,2011-06-14,solar_maximum
20110615_2,50.333397610938505,2011-06-15,solar_maximum
20110615_2,29.7522436226494,2011-06-15,solar_maximum
20110615,89.7483401770689,2011-06-15,solar_maximum
20110615,47.1318168602399,2011-06-15,solar_maximum
20110617_2,107.8808126770422,2011-06-17,solar_maximum
20110617_2,75.6514148245023,2011-06-17,solar_maximum
20110617_2,53.7524560653642,2011-06-17,solar_maximum
20110618_2,113.704554760777,2011-06-18,solar_maximum
20110618_2,52.3578116675942,2011-06-18,solar_maximum
20110618_2,29.7522436226494,2011-06-18,solar_maximum
20110618_2,18.5360353254064,2011-06-18,solar_maximum
20110618,94.59323495181681,2011-06-18,solar_maximum
20110618,33.0511843602867,2011-06-18,solar_maximum
20110618,11.8557982863481,2011-06-18,solar_maximum
20110620,93.3580269862203,2011-06-20,solar_maximum
20110620,38.6979522465508,2011-06-20,solar_maximum
20110620,21.7029018398763,2011-06-20,solar_maximum
20110620,13.700087666324599,2011-06-20,solar_maximum
20110621,106.472094186533,2011-06-21,solar_maximum
20110621,53.7524560653642,2011-06-21,solar_maximum
20110621,25.410824914954,2011-06-21,solar_maximum
20110621,15.6245485413694,2011-06-21,solar_maximum
20110622,65.46731204069451,2011-06-22,solar_maximum
20110622,23.4837952384092,2011-06-22,solar_maximum
20110622,13.8813517521361,2011-06-22,solar_maximum
20110623,36.7159129735705,2011-06-23,solar_maximum
20110623,18.2939899138484,2011-06-23,solar_maximum
20110624,60.5025990269192,2011-06-24,solar_maximum
20110624,19.7951553391345,2011-06-24,solar_maximum
20110624,10.6724344613882,2011-06-24,solar_maximum
20110626_2,99.6996722278751,2011-06-26,solar_maximum
20110626_2,48.3872574955011,2011-06-26,solar_maximum
20110626,106.472094186533,2011-06-26,solar_maximum
20110626,47.7554118257526,2011-06-26,solar_maximum
20110626,30.5447480946248,2011-06-26,solar_maximum
20110626,12.0126608182005,2011-06-26,solar_maximum
20110627,15.0204255903023,2011-06-27,solar_maximum
20110628,105.081770883604,2011-06-28,solar_maximum
20110628,47.1318168602399,2011-06-28,solar_maximum
20110628,16.2529693751972,2011-06-28,solar_maximum
20110628,7.992422015245601,2011-06-28,solar_maximum
20110629,20.5913183764876,2011-06-29,solar_maximum
20110629,11.248565695167,2011-06-29,solar_maximum
20110630,16.6858964201652,2011-06-30,solar_maximum
20110630,10.956713931023701,2011-06-30,solar_maximum
20110701,16.4680103083116,2011-07-01,solar_maximum
20110701,11.3973940112395,2011-07-01,solar_maximum
20110703_2,49.6761390480378,2011-07-03,solar_maximum
20110703_2,7.8880561655876,2011-07-03,solar_maximum
20110705,55.9143849794346,2011-07-05,solar_maximum
20110706_2,69.9143904686489,2011-07-06,solar_maximum
20110706_2,34.8353901750177,2011-07-06,solar_maximum
20110706_2,21.9900501236883,2011-07-06,solar_maximum
20110706_2,12.6611416426268,2011-07-06,solar_maximum
20110706,99.6996722278751,2011-07-06,solar_maximum
20110706,36.7159129735705,2011-07-06,solar_maximum
20110706,14.6307103301072,2011-07-06,solar_maximum
20110707_2,22.8744920387973,2011-07-07,solar_maximum
20110707_2,16.0407364681921,2011-07-07,solar_maximum
20110709,69.9143904686489,2011-07-09,solar_maximum
20110709,29.3637358362757,2011-07-09,solar_maximum
20110709,13.521190545157,2011-07-09,solar_maximum
20110710,40.786988169252496,2011-07-10,solar_maximum
20110711,112.2197892610386,2011-07-11,solar_maximum
20110711,62.1141944717234,2011-07-11,solar_maximum
20110711,40.254387579950205,2011-07-11,solar_maximum
20110712_2,84.039674123188,2011-07-12,solar_maximum
20110712_2,45.3094658198001,2011-07-12,solar_maximum
20110712_2,16.6858964201652,2011-07-12,solar_maximum
20110712_2,10.813640059713,2011-07-12,solar_maximum
20110712,13.344629480571,2011-07-12,solar_maximum
20110714,67.2111515379269,2011-07-14,solar_maximum
20110714,37.6939072920246,2011-07-14,solar_maximum
20110714,12.6611416426268,2011-07-14,solar_maximum
20110715_2,107.8808126770422,2011-07-15,solar_maximum
20110715_2,38.6979522465508,2011-07-15,solar_maximum
20110715_2,22.8744920387973,2011-07-15,solar_maximum
20110715_2,14.6307103301072,2011-07-15,solar_maximum
20110716,27.8597782816713,2011-07-16,solar_maximum
20110718_2,71.7766858909564,2011-07-18,solar_maximum
20110719_2,107.8808126770422,2011-07-19,solar_maximum
20110719_2,62.9360193352609,2011-07-19,solar_maximum
20110719_2,43.557575956879504,2011-07-19,solar_maximum
20110721,35.296292711392,2011-07-21,solar_maximum
20110721,14.4396610446981,2011-07-21,solar_maximum
20110721,7.7850531356799,2011-07-21,solar_maximum
20110722,79.7353136872821,2011-07-22,solar_maximum
20110722,14.6307103301072,2011-07-22,solar_maximum
20110722,8.8786249824198,2011-07-22,solar_maximum
20110723,38.6979522465508,2011-07-23,solar_maximum
20110723,28.6018735386374,2011-07-23,solar_maximum
20110723,15.6245485413694,2011-07-23,solar_maximum
20110725_2,102.35535215229339,2011-07-25,solar_maximum
20110725_2,53.7524560653642,2011-07-25,solar_maximum
20110725_2,23.4837952384092,2011-07-25,solar_maximum
20110725,65.46731204069451,2011-07-25,solar_maximum
20110725,30.948881701252798,2011-07-25,solar_maximum
20110725,15.0204255903023,2011-07-25,solar_maximum
20110725,9.6071858327568,2011-07-25,solar_maximum
20110726,109.3081697394764,2011-07-26,solar_maximum
20110726,59.712550010249,2011-07-26,solar_maximum
20110726,19.0297759344977,2011-07-26,solar_maximum
20110727_2,103.70960256204769,2011-07-27,solar_maximum
20110727_2,37.6939072920246,2011-07-27,solar_maximum
20110727,24.1093283236258,2011-07-27,solar_maximum
20110729,19.2815564356139,2011-07-29,solar_maximum
20110729,14.6307103301072,2011-07-29,solar_maximum
20110729,8.762687005381501,2011-07-29,solar_maximum
20110730_2,34.3805061502694,2011-07-30,solar_maximum
20110730,31.3583623472966,2011-07-30,solar_maximum
20110801,17.8193397785098,2011-08-01,solar_maximum
20110801,8.0981687159454,2011-08-01,solar_maximum
20110803,29.3637358362757,2011-08-03,solar_maximum
20110803,20.5913183764876,2011-08-03,solar_maximum
20110804,51.6741181025528,2011-08-04,solar_maximum
20110805,99.6996722278751,2011-08-05,solar_maximum
20110805,45.3094658198001,2011-08-05,solar_maximum
20110805,21.9900501236883,2011-08-05,solar_maximum
20110805,14.065014119593899,2011-08-05,solar_maximum
20110829,95.844785794052,2011-08-29,solar_maximum
20110829,54.4636478508559,2011-08-29,solar_maximum
20110829,33.0511843602867,2011-08-29,solar_maximum
20110829,24.751523606614498,2011-08-29,solar_maximum
20110829,15.219158896207801,2011-08-29,solar_maximum
20110830_2,74.66355104917561,2011-08-30,solar_maximum
20110901_2,102.35535215229339,2011-09-01,solar_maximum
20110901_2,55.1842493227651,2011-09-01,solar_maximum
20110901_2,15.0204255903023,2011-09-01,solar_maximum
20110901_2,9.7342972644213,2011-09-01,solar_maximum
20110901,33.9315620468176,2011-09-01,solar_maximum
20110901,9.357920796686699,2011-09-01,solar_maximum
20110902_2,69.9143904686489,2011-09-02,solar_maximum
20110902_2,39.728741742652296,2011-09-02,solar_maximum
20110902_2,28.228387400396098,2011-09-02,solar_maximum
20110902_2,19.2815564356139,2011-09-02,solar_maximum
20110904_2,84.039674123188,2011-09-04,solar_maximum
20110904_2,47.7554118257526,2011-09-04,solar_maximum
20110904_2,18.5360353254064,2011-09-04,solar_maximum
20110904_2,12.6611416426268,2011-09-04,solar_maximum
20110904,84.039674123188,2011-09-04,solar_maximum
20110904,44.7178102629725,2011-09-04,solar_maximum
20110904,23.4837952384092,2011-09-04,solar_maximum
20110904,16.4680103083116,2011-09-04,solar_maximum
20110905_2,27.8597782816713,2011-09-05,solar_maximum
20110905_2,9.6071858327568,2011-09-05,solar_maximum
20110905,65.46731204069451,2011-09-05,solar_maximum
20110905,32.6195986743228,2011-09-05,solar_maximum
20110905,10.395530817877601,2011-09-05,solar_maximum
20110906,23.7945062921593,2011-09-06,solar_maximum
20110906,12.9983939016281,2011-09-06,solar_maximum
20110907_2,112.2197892610386,2011-09-07,solar_maximum
20110907_2,50.333397610938505,2011-09-07,solar_maximum
20110907_2,28.228387400396098,2011-09-07,solar_maximum
20110907_2,18.5360353254064,2011-09-07,solar_maximum
20110907_2,10.6724344613882,2011-09-07,solar_maximum
20110907,18.2939899138484,2011-09-07,solar_maximum
20110909_2,90.9357888439323,2011-09-09,solar_maximum
20110909_2,36.7159129735705,2011-09-09,solar_maximum
20110909_2,13.8813517521361,2011-09-09,solar_maximum
20110910_2,34.3805061502694,2011-09-10,solar_maximum
20110910_2,21.1398051428709,2011-09-10,solar_maximum
20110910,85.1515921687398,2011-09-10,solar_maximum
20110910,25.079007810239098,2011-09-10,solar_maximum
20110910,11.101680794198401,2011-09-10,solar_maximum
20110912_2,64.6124333026954,2011-09-12,solar_maximum
20110912_2,19.2815564356139,2011-09-12,solar_maximum
20110913_2,81.8592070471573,2011-09-13,solar_maximum
20110913_2,32.6195986743228,2011-09-13,solar_maximum
20110914_2,77.6665261996338,2011-09-14,solar_maximum
20110914_2,50.333397610938505,2011-09-14,solar_maximum
20110914_2,16.0407364681921,2011-09-14,solar_maximum
20110914,21.9900501236883,2011-09-14,solar_maximum
20110914,14.065014119593899,2011-09-14,solar_maximum
20110914,11.3973940112395,2011-09-14,solar_maximum
20110915_2,80.7902812973025,2011-09-15,solar_maximum
20110915_2,38.1926304982084,2011-09-15,solar_maximum
20110915_2,20.0570624760401,2011-09-15,solar_maximum
20110915,107.8808126770422,2011-09-15,solar_maximum
20110915,73.6885868982758,2011-09-15,solar_maximum
20110915,45.9089494946833,2011-09-15,solar_maximum
20110915,16.2529693751972,2011-09-15,solar_maximum
20110915,9.1151231132097,2011-09-15,solar_maximum
20110916,17.5866530494081,2011-09-16,solar_maximum
20110917,35.296292711392,2011-09-17,solar_maximum
20110917,23.4837952384092,2011-09-17,solar_maximum
20110917,15.0204255903023,2011-09-17,solar_maximum
20110918_2,70.8394187153303,2011-09-18,solar_maximum
20110918_2,37.201696463572794,2011-09-18,solar_maximum
20110918_2,30.1458917052346,2011-09-18,solar_maximum
20110918_2,19.5366682119359,2011-09-18,solar_maximum
20110918,18.781283208461,2011-09-18,solar_maximum
20110919_2,80.7902812973025,2011-09-19,solar_maximum
20110919_2,24.4283157246226,2011-09-19,solar_maximum
20110919_2,12.6611416426268,2011-09-19,solar_maximum
20110920,80.7902812973025,2011-09-20,solar_maximum
20110920,44.133880603848496,2011-09-20,solar_maximum
20110920,16.0407364681921,2011-09-20,solar_maximum
20110920,9.4817342349377,2011-09-20,solar_maximum
20110921,98.3977838912942,2011-09-21,solar_maximum
20110921,50.9993522767729,2011-09-21,solar_maximum
20110921,31.773260778742298,2011-09-21,solar_maximum
20110921,21.1398051428709,2011-09-21,solar_maximum
20110921,8.9960969198189,2011-09-21,solar_maximum
20110922_2,84.039674123188,2011-09-22,solar_maximum
20110922_2,50.9993522767729,2011-09-22,solar_maximum
20110922_2,25.747032248812502,2011-09-22,solar_maximum
20110923,43.557575956879504,2011-09-23,solar_maximum
20110924,113.704554760777,2011-09-24,solar_maximum
20110924,28.6018735386374,2011-09-24,solar_maximum
20110926_2,15.831274919809301,2011-09-26,solar_maximum
20110926,119.8426805705541,2011-09-26,solar_maximum
20110926,58.1632668808031,2011-09-26,solar_maximum
20110926,28.228387400396098,2011-09-26,solar_maximum
20110927_2,77.6665261996338,2011-09-27,solar_maximum
20110927_2,29.7522436226494,2011-09-27,solar_maximum
20110927_2,9.7342972644213,2011-09-27,solar_maximum
20110927,45.9089494946833,2011-09-27,solar_maximum
20110927,32.1936486776068,2011-09-27,solar_maximum
20110929_2,87.4197578387123,2011-09-29,solar_maximum
20110929_2,47.1318168602399,2011-09-29,solar_maximum
20110929_2,29.7522436226494,2011-09-29,solar_maximum
20110929_2,12.6611416426268,2011-09-29,solar_maximum
20111001_2,7.8880561655876,2011-10-01,solar_maximum
20111001,16.2529693751972,2011-10-01,solar_maximum
20111002_2,87.4197578387123,2011-10-02,solar_maximum
20111002_2,49.6761390480378,2011-10-02,solar_maximum
20111002_2,21.9900501236883,2011-10-02,solar_maximum
20111002_2,15.219158896207801,2011-10-02,solar_maximum
20111002_2,10.813640059713,2011-10-02,solar_maximum
20111002,79.7353136872821,2011-10-02,solar_maximum
20111002,39.728741742652296,2011-10-02,solar_maximum
20111003,115.2089650005719,2011-10-03,solar_maximum
20111003,39.728741742652296,2011-10-03,solar_maximum
20111003,21.4195031672034,2011-10-03,solar_maximum
20111004_2,113.704554760777,2011-10-04,solar_maximum
20111004_2,56.6541809664279,2011-10-04,solar_maximum
20111004_2,36.7159129735705,2011-10-04,solar_maximum
20111004_2,11.101680794198401,2011-10-04,solar_maximum
20111007_2,92.1389484903374,2011-10-07,solar_maximum
20111007_2,33.0511843602867,2011-10-07,solar_maximum
20111007_2,14.2511065000522,2011-10-07,solar_maximum
20111011,48.3872574955011,2011-10-11,solar_maximum
20111011,30.5447480946248,2011-10-11,solar_maximum
20111011,12.828659568137699,2011-10-11,solar_maximum
20111012_2,46.516364860438195,2011-10-12,solar_maximum
20111014_2,17.5866530494081,2011-10-14,solar_maximum
20111016,95.844785794052,2011-10-16,solar_maximum
20111016,39.2099598415085,2011-10-16,solar_maximum
20111019,93.3580269862203,2011-10-19,solar_maximum
20111019,69.9143904686489,2011-10-19,solar_maximum
20111019,24.4283157246226,2011-10-19,solar_maximum
20111019,13.344629480571,2011-10-19,solar_maximum
20111021,28.6018735386374,2011-10-21,solar_maximum
20111022,107.8808126770422,2011-10-22,solar_maximum
20111022,20.5913183764876,2011-10-22,solar_maximum
